Chain,Landscape,[11],[12],[13],[14],[22],[23],[24],[33],[34],[44],[1],[1][1],[1][2],[1][3],[1][4],[2],[2][1],[2][2],[2][3],[2][4],[3],[3][1],[3][2],[3][3],[3][4],[4],[4][1],[4][2],[4][3],[4][4]
1x7o_A,51,0.008734372300000192,0.003770776400000045,0.003674598349999972,0.0023461988500000667,0.006092256650000139,0.004448964100000101,0.003395499400000123,0.005787688450000118,0.0037364625500000987,0.005332965100000108,0.0,-0.004367186149988696,-1.1635046966249813,-1.9228735095750011,-1.8082757664499758,0.0,1.1597339202249861,-0.0030461283250055532,-1.0983645418750014,-1.1290416591500096,0.0,1.9191989112250138,1.0939155777750016,-0.0028938442250008908,-0.24630161899999933,0.0,1.8059295676000027,1.125646159749996,0.242565156450004,-0.002666482550004492
1x7p_A,52,0.009411046900000192,0.0037403790500000525,0.00298860000000002,0.002233232850000058,0.005990611600000142,0.004344615450000113,0.003545145700000107,0.005649643700000179,0.0037153920000000777,0.005326570700000113,0.0,-0.004705523449968353,-1.328400113550011,-1.697774766350006,-1.6722491817500087,0.0,1.3246597345000042,-0.002995305800011012,-0.8255476952000017,-1.0201075804999975,0.0,1.694786166349997,0.8212030797499971,-0.0028248218499969803,-0.3232269449499973,0.0,1.670015948899997,1.016562434800001,0.31951155295000844,-0.0026632853499955972
1xev_A,53,0.006678580700000158,0.0054311630500000685,0.004653264999999991,0.004910162850000029,0.006636689400000187,0.0044033055500000305,0.004492907400000106,0.006037321850000179,0.005054237700000117,0.005920061550000148,0.0,-0.0033392903499903847,0.2652883717500142,-1.303785251325008,-1.3430099492249943,0.0,-0.2707195348000062,-0.003318344700004941,-1.4313724288749936,-1.482150323224991,0.0,1.2991319863250061,1.4269691233250101,-0.003018660925009324,0.0007648519249953873,0.0,1.3380997863749893,1.4776574158249955,-0.005819089625008122,-0.0029600307750020987
1xra_A,54,0.02284670330000021,0.005228495850000034,0.004972434600000072,0.004870959250000025,0.005631841000000091,0.004742372350000054,0.004637081200000001,0.005593480250000054,0.0044202471000000625,0.00551750635000004,0.0,-0.01142335165000176,-0.4810215438000068,-0.6474944471249987,-1.0431265116250155,0.0,0.4757930479499953,-0.002815920500005172,-0.14635926272500033,-0.5843125150249951,0.0,0.6425220125250011,0.14161689037497968,-0.0027967401249944317,-0.347762506124986,0.0,1.0382555523749877,0.5796754338249961,0.34334225902498644,-0.002758753175002082
1xrb_A,55,0.010830187150000238,0.00525154065000001,0.00488281125000001,0.004757034800000027,0.005623925650000061,0.004708020050000003,0.004612050200000003,0.005614364500000067,0.0041279903499999715,0.0055648379000000645,0.0,-0.005415093575007881,-1.0513322262749976,-1.0857981091500004,-1.190464939849996,0.0,1.0460806856249876,-0.002811962824992731,-0.09033350689999226,-0.291327496500006,0.0,1.0809152979000018,0.0856254868499969,-0.002807182250009695,-0.1563442774500098,0.0,1.185707905050009,0.28671544629999196,0.1522162871000043,-0.002782418950007096
1xrc_A,56,0.07247583749999961,0.0053622799500000285,0.004972316900000054,0.00507418915,0.005666591150000103,0.004762352600000044,0.004818349249999993,0.005608313300000063,0.004940522650000022,0.0053812535000000265,0.0,-0.0362379187500077,-0.5582134195749989,-1.3767770015999992,-1.3147215708999926,0.0,0.5528511396250042,-0.0028332955750188585,-0.7517912614000029,-0.7346268982000007,0.0,1.3718046847000036,0.747028908799996,-0.0028041566499952563,0.08806809525000671,0.0,1.30964738175001,0.7298085489499958,-0.09300861790000386,-0.0026906267499993285
1y7w_A,57,0.0064525334500002,0.004950668600000122,0.003797052650000059,0.0042163680500000985,0.005887103650000103,0.004078584600000032,0.004544924600000079,0.005861190000000109,0.003992884000000023,0.005651118750000085,0.0,-0.0032262667249826162,-1.2060853892749952,-0.9322137192000023,-1.6485179180749863,0.0,1.201134720675006,-0.002943551825021592,0.1388690531500098,-0.6368035999249912,0.0,0.9284166665499911,-0.1429476377500142,-0.0029305949999884344,-0.710654882674988,0.0,1.6443015500249911,0.6322586753249876,0.7066619986750092,-0.0028255593749885637
1yh1_A,58,0.00604392640000012,0.004949210250000036,0.004715102950000001,0.004509799900000014,0.005824791200000167,0.005283706899999979,0.005011961849999911,0.005594338150000106,0.0052180127,0.005582257850000087,0.0,-0.0030219632000202034,-1.5804051976500142,-1.758698553125014,-1.7133275755250017,0.0,1.5754559874000003,-0.002912395599995736,-0.10168085337500062,-0.1073418892749926,0.0,1.753983450175018,0.09639714647500572,-0.0027971690749855377,-0.07248062567500603,0.0,1.7088177756250065,0.10232992742498913,0.06726261297500308,-0.0027911289249982715
1z93_A,59,0.006215621100000132,0.004651387950000086,0.004482473150000005,0.00438556405000003,0.006179322300000202,0.004751225799999897,0.0047536282499999515,0.005990633550000185,0.004688266999999938,0.005909666550000137,0.0,-0.0031078105499907005,-1.1670234487999926,-1.2731553040250028,-1.3411745216749955,0.0,1.1623720608500077,-0.003089661150012626,-0.03569466067500155,-0.07859718267499839,0.0,1.2686728308750064,0.03094343487499612,-0.0029953167749984084,0.007736717124998888,0.0,1.3367889576249854,0.07384355442500759,-0.012424984125006106,-0.0029548332750012262
1z97_A,60,0.006399013450000178,0.004805953950000134,0.0048457880500000425,0.0038075066000000076,0.006252051950000208,0.005198039650000017,0.0038412313499999835,0.006010274000000168,0.004028150749999941,0.00581398810000018,0.0,-0.0031995067250174362,-0.7807148808750021,-1.1153309669499887,-1.316115253150009,0.0,0.775908926925001,-0.0031260259750056575,-0.48164771085000674,-0.6807849557499949,0.0,1.1104851788999892,0.4764496711999866,-0.003005137000007097,-0.4236873322999914,0.0,1.3123077465500221,0.6769437244000016,0.41965918154999476,-0.002906994049978868
1ze8_A,61,0.006106517650000189,0.005458534650000009,0.004994834849999991,0.005228984599999983,0.005927183300000168,0.004933561799999939,0.005173664449999998,0.005762398100000158,0.005020758250000006,0.00569643850000015,0.0,-0.003053258824985008,-0.11639523765000183,-0.8373570207499996,-0.7600342535999903,0.0,0.11093670299998311,-0.0029635916500120236,-0.7297320783500229,-0.648161653549991,0.0,0.832362185900014,0.7247985165500113,-0.002881199049994506,0.07403849315000716,0.0,0.7548052690000122,0.6429879890999989,-0.07905925140000933,-0.002848219249996694
1zjr_A,62,0.0057790797500001274,0.0047683205500001396,0.004690322650000007,0.004793213300000011,0.005400063000000168,0.004474038600000085,0.00454407665000009,0.005207426400000081,0.004636216950000025,0.00513984110000004,0.0,-0.0028895398749954134,-0.7043050785500159,-0.7164279413499994,-0.6944953371499891,0.0,0.6995367580000036,-0.0027000314999984197,-0.006585797999987769,0.03457175820000899,0.0,0.7117376187000133,0.002111759399996773,-0.002603713200000863,0.01035908590000677,0.0,0.6897021238499836,-0.03911583485001198,-0.014995302850009556,-0.0025699205500135202
1znc_A,63,0.006322522550000142,0.00524278295000014,0.005301908000000119,0.005080127700000107,0.006086760850000134,0.0053888771000001655,0.004889025800000106,0.006041180350000133,0.0047784709500001445,0.005693039400000155,0.0,-0.003161261275001252,0.4763474777750209,0.44818685182500206,-0.01698695120000282,0.0,-0.4815902607250109,-0.003043380425004622,-0.016571566875008704,-0.44990374529999644,0.0,-0.4534887598250095,0.011182689774992951,-0.003020590175001761,-0.43467009760000974,0.0,0.011906823499986712,0.44501471949999366,0.42989162665000047,-0.0028465197000025685
1zsa_A,64,0.00709234870000016,0.0056088955500000585,0.005111167999999934,0.005045660450000013,0.006046485550000194,0.005360071150000034,0.0050665404999999915,0.0057557190000001495,0.00519620480000006,0.005689252250000128,0.0,-0.003546174350005442,-0.43182534647500714,-0.5767464857000311,-0.7963433876250057,0.0,0.4262164509250202,-0.0030232427749919064,-0.24815043990000046,-0.4735705629750193,0.0,0.5716353177000031,0.2427903687500206,-0.0028778594999879187,-0.33362685197499353,0.0,0.7912977271749971,0.46850402247500594,0.32843064717499165,-0.002844626125005483
2ax2_A,65,0.006291090650000169,0.005393116000000011,0.0050701825000000166,0.0050345261499999995,0.005833869100000171,0.005119995699999993,0.005151610149999978,0.005678814350000143,0.005244140500000091,0.005646291900000132,0.0,-0.0031455453250020327,-0.1880389592999841,-0.524285553325008,-0.6294989710500134,0.0,0.18264584330000433,-0.002916934550007701,-0.37039429817501657,-0.48232837935001655,0.0,0.5192153708249934,0.3652743024749893,-0.002839407174988235,-0.11940147375000294,0.0,0.624464444900009,0.47717676919999613,0.11415733324998992,-0.002823145950007875
2cbc_A,66,0.006214106450000197,0.005595256100000159,0.004926403899999936,0.004825431949999962,0.006138397800000214,0.005031675449999981,0.004941632899999953,0.005764031400000171,0.0049895261000000276,0.00563997460000012,0.0,-0.00310705322501865,-0.20895321555000268,-0.580835899450013,-0.6634819086500093,0.0,0.2033579594500155,-0.003069198899993292,-0.4873999829000126,-0.5499300060500153,0.0,0.5759094955500036,0.4823683074499887,-0.002882015700012834,-0.17679106544998868,0.0,0.6586564766999924,0.5449883731499869,0.17180153935000916,-0.002819987299999347
2cbe_A,67,0.0063599119000002065,0.005681078750000141,0.004983734449999945,0.004902704799999968,0.006017254800000186,0.005092575449999947,0.004996972349999964,0.005677674800000151,0.005151651000000123,0.00558810870000012,0.0,-0.0031799559499942737,-0.07999593209999681,-0.7095531685500058,-0.6932033341000097,0.0,0.0743148533500025,-0.0030086273999897703,-0.6891997391000144,-0.6558387604000204,0.0,0.7045694340999901,0.684107163649981,-0.0028388373999994002,-0.03487838739999473,0.0,0.6883006292999926,0.6508417880499799,0.029726736399987554,-0.002794054350004422
2cx8_A,68,0.005696934100000071,0.0044980107000000226,0.0034258095499999546,0.0034643649500000237,0.005350649750000036,0.0031757937999999978,0.003201657000000073,0.005271084900000043,0.002479099299999954,0.0048389095000000585,0.0,-0.002848467049997903,0.5206474245249983,0.36316660459999084,0.30715814780001,0.0,-0.5251454352249922,-0.002675324874998166,-0.06501819770000222,-0.1578614419000109,0.0,-0.3665924141499991,0.06184240390000984,-0.0026355424499985534,-0.04431453564999181,0.0,-0.31062251274999425,0.15465978490000212,0.041835436349997236,-0.0024194547500032146
2egv_A,69,0.009694508000000105,0.005148643900000039,0.004784830550000033,0.004754800250000036,0.005242526950000035,0.004810619100000026,0.004738252300000021,0.005055625500000056,0.0046072012000000296,0.00503447145000005,0.0,-0.0048472540000026616,-0.330272812524998,-0.2882988983999933,-0.26333034207499584,0.0,0.32512416862501436,-0.0026212634750006287,0.008955756650006603,0.027467633275016244,0.0,0.2835140678500016,-0.013766375749997594,-0.0025278127499954463,0.014205348475002315,0.0,0.2585755418250011,-0.03220588557500065,-0.018812549674990145,-0.0025172357250080697
2egw_A,70,0.005736828200000085,0.005138811550000053,0.004797254200000043,0.004458561300000038,0.005323345550000054,0.004897645800000058,0.004596220700000032,0.005085873050000047,0.004462669300000055,0.004984498250000055,0.0,-0.002868414100013122,-0.194877062375015,-0.39426961112500686,-0.30822010802501165,0.0,0.18973825082499668,-0.0026616727749931195,-0.22528168732499965,-0.13647293952499445,0.0,0.38947235692501303,0.2203840415250017,-0.002542936524997302,0.08126688012500954,0.0,0.3037615467249977,0.13187671882499594,-0.08572954942500213,-0.002492249125009436
2eu2_A,71,0.006420902000000154,0.005491855200000124,0.00495186660000011,0.004593757900000036,0.005962782950000172,0.005049670250000028,0.004725000350000059,0.005720736750000165,0.004589790000000078,0.0055805994000001505,0.0,-0.0032104510000109604,-0.10631066292499082,-0.5165900789749917,-0.6819258202500073,0.0,0.10081880772500057,-0.0029813914749950627,-0.45007823027498545,-0.6433886404000003,0.0,0.5116382123750112,0.44502856002499735,-0.0028603683750107497,-0.2464190571500021,0.0,0.6773320623500134,0.6386636400500134,0.24182926715000605,-0.0027902996999936563
2ez7_A,72,0.006144837850000182,0.005580114950000045,0.004748631450000059,0.004783626750000026,0.006024735200000164,0.004566641999999972,0.004664372700000047,0.005736400450000151,0.004291990650000025,0.005664331200000138,0.0,-0.0030724189249894626,-0.24506382514999453,-0.838939829125006,-0.8638792584000018,0.0,0.23948371019998932,-0.0030123676000056473,-0.5853642861750044,-0.5910156893499919,0.0,0.8341911976749752,0.5807976441749892,-0.002868200225001699,-0.07128566130000484,0.0,0.8590956316499982,0.5863513166499973,0.06699367065001066,-0.0028321655999901147
2fg6_C,73,0.014083457750000247,0.003141480999999968,0.003156285799999959,0.0028012983499999243,0.005622383550000105,0.0053360540500000915,0.0049824027999999946,0.005599805300000095,0.004891979949999983,0.005549526900000067,0.0,-0.007041728874989991,-3.387034317224989,-3.3308405668500107,-3.096789789449999,0.0,3.383892836224989,-0.0028111917750087583,-0.04134945039998693,-0.37576225580000827,0.0,3.327684281050008,0.036013396350010225,-0.0027999026500067858,-0.33742062315000837,0.0,3.0939884910999798,0.37077985300001226,0.3325286432000113,-0.002774763449996848
2fg7_C,74,0.019732439850000217,0.002968289900000018,0.0029854964000000034,0.0028275212999999385,0.005708803650000111,0.00523398835000002,0.005165186750000004,0.005567884400000079,0.005108742500000006,0.0055464063000000546,0.0,-0.009866219924973298,-3.6195737543749775,-3.524913510849966,-3.3758885384000163,0.0,3.616605464474996,-0.002854401825008012,-0.1679726615499993,-0.41278240410000455,0.0,3.5219280144499936,0.16273867319999585,-0.0027839422000145862,-0.27864810935000894,0.0,3.3730610170999964,0.4076172173500035,0.27353936684997593,-0.002773203149985169
2fnk_A,75,0.006372949950000211,0.0055682002000000995,0.005041891100000006,0.0047229609999999145,0.005899609100000163,0.005114241200000025,0.004884627199999928,0.005697097950000146,0.004957016850000018,0.005671590000000131,0.0,-0.003186474975000141,-0.2021103436500122,-0.7385061216249879,-0.7098913610499896,0.0,0.19654214345001741,-0.00294980455001242,-0.5600660198249889,-0.550521567550013,0.0,0.7334642305250182,0.5549517786250165,-0.0028485489750141456,-0.04931532920000718,0.0,0.7051684000500198,0.5456369403500151,0.044358312349978134,-0.0028357950000110223
2fnm_A,76,0.006544719050000169,0.005424338650000107,0.005082495500000011,0.004941197199999951,0.005805124600000183,0.00517411565000009,0.004974013150000006,0.005709200900000143,0.004979147600000035,0.005674041050000127,0.0,-0.0032723595250109512,-0.27420712375000933,-0.8092806114499951,-0.7218355401249994,0.0,0.2687827851000021,-0.0029025622999845698,-0.5668196936000099,-0.5049619716750048,0.0,0.8041981159499842,0.5616455779500067,-0.002854600449995768,0.029146892075005273,0.0,0.7168943429250153,0.49998795852499983,-0.034126039674998436,-0.002837020525008203
2fnn_A,77,0.006816560700000196,0.005406787650000062,0.004877810000000034,0.004886356099999998,0.005786945550000181,0.005020369000000085,0.005004432199999997,0.0057430179000001625,0.004746040000000038,0.005688784800000142,0.0,-0.003408280349985211,-0.2143860553250004,-0.5434093297999928,-0.6633511554499972,0.0,0.20897926767499844,-0.002893472775018019,-0.3462772764500042,-0.47230298910001006,0.0,0.5385315197999899,0.3412569074500119,-0.0028715089500009968,-0.10387269839999465,0.0,0.6584647993500138,0.46729855689998645,0.09912665840000325,-0.00284439240000334
2fos_A,78,0.006239326150000196,0.0054305796500001115,0.005101451149999979,0.00492248125000002,0.005853793550000143,0.0051100724500000045,0.005014108450000012,0.005660148700000171,0.005271861100000168,0.00560271170000016,0.0,-0.0031196630749902488,0.04956422287499691,-0.6176414049999956,-0.6577395830000006,0.0,-0.05499480252499334,-0.0029268967749909312,-0.6818851200999934,-0.743240860599989,0.0,0.612539953850014,0.6767750476500161,-0.0028300743500048525,-0.10922853375000605,0.0,0.6528171017500098,0.7382267521499939,0.10395667264999511,-0.0028013558500112976
2g7m_C,79,0.011673473650000245,0.0036375574500000177,0.0033881578000000173,0.003270579249999991,0.0056972964500000955,0.005201909100000044,0.00508078995000003,0.0055778326000000605,0.0051369521500000395,0.005554515200000053,0.0,-0.005836736825032324,-3.011601576125033,-3.0172334685000073,-2.8725534740999987,0.0,3.007964018675011,-0.002848648224992453,-0.374630744300004,-0.4787514710000152,0.0,3.013845310699997,0.3694288351999979,-0.002788916299991747,-0.1621969893000047,0.0,2.86928289485,0.473670681050004,0.15706003714997865,-0.0027772575999900346
2ha8_A,80,0.0058796344000001345,0.00501123460000008,0.0046995940000001,0.003792196500000034,0.005625633050000069,0.004315435150000107,0.003959472050000016,0.005559472850000108,0.003295711350000061,0.005103544100000036,0.0,-0.0029398172000038797,-0.46894788222499834,-0.4615696188750156,-0.7404631042999892,0.0,0.4639366476249935,-0.002812816525005475,-0.17112627847500003,-0.5084156836999821,0.0,0.45687002487501155,0.16681084332499774,-0.00277973642499451,-0.39671005965000267,0.0,0.7366709077999958,0.5044562116499901,0.3934143482999951,-0.0025517720499902787
